"Product Name"	"Manufacturer Name"	"Retsku"	"Categorization"	"Detailed Description "	"Selling Price "	"Availability"	"Regular Price"	"Condition"	"Product URL"	"Image URL"
"Shamballa Style Black Onyx Ball Bead Bracelet with White Swarovski Crystals "	"Avianne & Co"	"BR25418"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Brand new collection of these onyx ball bead bracelets will take your breath away. Five 12 mm silver balls are set in the center and features small micro set white swarovski crystals. Six plain black onyx stones are placed across the frame and they measure to 12 mm in diameter. The adjustable black bracelet features one black onyx and one silver balls on the opposite ends.&nbsp; "	1000	"Yes"	3000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8117/s/black-onyx-ball-bead-bracelet-with-black-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25418-1.jpg"
"Shamballa Style Black Onyx Ball Bead Bracelet with White Swarovski Crystals "	"Avianne & Co"	"BR25419"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Brand new collection of these onyx ball bead bracelets will take your breath away. Five 12 mm silver balls are set in the center and features small micro set white swarovski crystals. Six plain black onyx stones are placed across the frame and they measure to 10 mm in diameter. Two additional black onyx stones are featured on the opposite ends of the adjustable bracelet.&nbsp; "	834	"Yes"	2500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8118/s/black-onyx-ball-bead-bracelet-with-black-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25420-1_2.jpg"
"Shamballa Style Black Onyx Ball Bead Bracelet with Black and White Swarovski Crystals "	"Avianne & Co"	"BR25414"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Brand new collection of these onyx ball bead bracelets will take your breath away. Three different sized silver balls are micro set with small black swarovski crystals and two small silver balls are micro set with white swarovski crystals. Six plain stones are placed below and measure to 10 mm in diameter. The adjustable black bracelet is detailed with one small onyx stone and one silver bead.&nbsp; "	834	"Yes"	2500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8119/s/black-onyx-ball-bead-bracelet-with-black-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25414-1.jpg"
"Shamballa Style Black Onyx Ball Bead Bracelet with Green Swarovski Crystals "	"Avianne & Co"	"BR25430"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Brand new collection of these onyx ball bead bracelets will take your breath away. Five silver 12 mm balls are micro set with small green swarovski crystals. Four onyx stores are placed among the silver balls and measure to 8 mm in diameter. The adjustable black bracelet is detailed with two small onyx stones.&nbsp; "	834	"Yes"	2500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8120/s/black-onyx-ball-bead-bracelet-with-black-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25430-1_1.jpg"
"Shamballa Style Yellow Swarovski Crystal  Ball Bead Bracelet"	"Avianne & Co"	"BR25421"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Brand new collection of these onyx ball bead bracelets will take your breath away. Nine silver 14 mm balls are micro set with small yellow swarovski crystals. The adjustable black bracelet is detailed with two additional swarovski crystals balls.&nbsp; "	1500	"Yes"	4500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8121/s/black-onyx-ball-bead-bracelet-with-black-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25421-1.jpg"
"Shamballa Style White and Yellow Swarovski Crystal  Ball Bead Bracelet"	"Avianne & Co"	"BR25412"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Brand new collection of these onyx ball bead bracelets will take your breath away. Three silver 14 mm balls are micro set with white swarovsky crystals and two same sized balls are set with yellow swarovski crystals. Four black onyx stones are placed below and measure to 10 mm in diameter. The black adjustable bracelet is also detailed with two small onyx stones on its opposite ends.&nbsp; "	917	"Yes"	2750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8123/s/black-onyx-ball-bead-bracelet-with-black-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25412-1_1.jpg"
"Shamballa Style Black and Yellow Swarovski Crystal  Ball Bead Bracelet"	"Avianne & Co"	"BR25411"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Brand new collection of these onyx ball bead bracelets will take your breath away. Two 14 mm silver balls are micro set with yellow swarovski crystals and three same sized balls are set with black swarovski crystals. The black adjustable bracelet features two small onyx stones on its opposite ends.&nbsp; "	1167	"Yes"	3500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8124/s/black-onyx-ball-bead-bracelet-with-black-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25411-1_1.jpg"
"Shamballa Style Black and Brown Swarovski Crystal  Ball Bead Bracelet"	"Avianne & Co"	"BR25425"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Brand new collection of these onyx ball bead bracelets will take your breath away. Two 14 mm silver balls are micro set with brown swarovski crystals and three same sized balls are set with black Swarovski crystals. &nbsp;The largest ball in the center measures to 14 mm in diameter. The black adjustable bracelet features two additional small stones on its opposite ends.&nbsp; "	917	"Yes"	2750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8125/s/black-onyx-ball-bead-bracelet-with-black-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25425-1.jpg"
"Shamballa Style Red Swarovski Crystal  Ball Bead Bracelet "	"Avianne & Co"	"BR25415"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Brand new collection of these onyx ball bead bracelets will take your breath away. Eleven silver 12 mm balls are micro set with small red swarovski crystals. The adjustable black bracelet is detailed with two small swarovki crystal balls. &nbsp; "	1500	"Yes"	4500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8126/s/black-onyx-ball-bead-bracelet-with-black-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25415-1_1.jpg"
"Shamballa Style Black Onyx Ball Bead Bracelet with Red and Black Swarovki Crystals"	"Avianne & Co"	"BR25442"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Brand new collection of these onyx ball bead bracelets will take your breath away. Two 12 mm silver balls are set with small black swarovski crystals and one 14 mm silver ball is set with red swarovski crystals. Eight plain onyx stones are placed below and measure to 10 mm in diameter. The two opposite ends of this black adjustable bracelet are detailed with one silver ball and one black onyx ball.&nbsp; "	749	"Yes"	2250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8127/s/black-onyx-ball-bead-bracelet-with-black-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25442-1.jpg"
"Shamballa Style Black Onyx Ball Bead Bracelet with Blue Swarovki Crystals"	"Avianne & Co"	"BR25428"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Brand new collection of these onyx ball bead bracelets will take your breath away. Five 10 mm silver balls are set with small blue swarovski crystals. Six black onyx stones also measure to 10 mm in diameter. The adjustable black bracelet features two small stones on the opposite ends.&nbsp; "	834	"Yes"	2500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8128/s/black-onyx-ball-bead-bracelet-with-black-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25428-1_1.jpg"
"Shamballa Style White Ball Bead Bracelet for Women"	"Avianne & Co"	"BR25437"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Added to our new collection, this lovely womens ball bead bracelet measures to 7 inches in length. Twelve small white balls are placed across the frame and they sparkle with beauty. Each ball measures to 6 mm in diameter. The black adjustable bracelet is also detailed with two silver tone balls located on its opposite ends.&nbsp; "	200	"Yes"	600	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8129/s/white-ball-bead-bracelet-for-women/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25437-1_1.jpg"
"Shamballa Style White Ball Bead Bracelet for Women"	"Avianne & Co"	"BR25436"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Added to our new collection, this lovely womens ball bead bracelet measures to 7 inches in length. Twelve small white balls are placed across the frame and they sparkle with beauty. Each ball measures to 6 mm in diameter. The red adjustable bracelet is also detailed with two silver tone balls located on its opposite ends.&nbsp; "	200	"Yes"	600	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8130/s/white-ball-bead-bracelet-for-women/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25436-1_1.jpg"
"Shamballa Style White Ball Bead Bracelet for Women"	"Avianne & Co"	"BR25435"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Added to our new collection, this lovely womens ball bead bracelet measures to 7 inches in length. Twelve small white balls are placed across the frame and they sparkle with beauty. Each ball measures to 6 mm in diameter. The white adjustable bracelet is also detailed with two silver tone balls located on its opposite ends.&nbsp; "	200	"Yes"	600	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8131/s/white-ball-bead-bracelet-for-women/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25435-1_1.jpg"
"Blue Topaz Diamond Jewelry & Watches > Fine Jewelry > Rings in White Gold"	"Avianne & Co"	"GR1688B"	"Jewelry & Watches > Fine Jewelry > Rings"	"  This pretty ring features 2 pearls that sit on each side of a princess shaped prong set blue topaz gemstone. Four bezel set round diamonds compliment the gemstones in this 14k white gold band. The diamonds have H/I color and SI1 clarity.  "	169	"Yes"	510	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8134/s/blue-topaz-diamond-gemstone-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//g/r/gr1688ba_1.jpg"
"White Gold Pearl and Diamond Jewelry & Watches > Fine Jewelry > Rings"	"Avianne & Co"	"R2674 "	"Jewelry & Watches > Fine Jewelry > Rings"	"  Give the one you love this unique pearl ring filled with sparkling diamonds. A 7.5mm white pearl sits atop 86 pave set round diamonds that have H/I color and SI1 clarity. There are also yellow gold heart accents sitting atop the diamonds.  "	489	"Yes"	1470	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8135/s/white-gold-pearl-and-diamond-gemstone-ring/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2674a.jpg"
"White & Black Jewelry & Watches > Fine Jewelry > Rings in White Gold"	"Avianne & Co"	"R15780B "	"Jewelry & Watches > Fine Jewelry > Rings"	"    An attractive mix of black and white diamonds fill this 14k white Jewelry & Watches > Fine Jewelry > Rings. There are 28 round prong set black and 17 round prong set white diamonds. The white diamonds have H/I color and SI1 clarity.     "	559	"Yes"	1680	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8136/s/white-and-black-diamond-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r15780ba.jpg"
"White & Black Jewelry & Watches > Fine Jewelry > Rings in White Gold"	"Avianne & Co"	"R2271 "	"Jewelry & Watches > Fine Jewelry > Rings"	"    This large and impressive ring features both black and white diamonds. There are round and baguette shaped white diamonds that are pave and channel set. The white diamonds have H/I color and I1 clarity.     "	1192	"Yes"	3575	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8137/s/white-and-black-diamond-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2271a.jpg"
"White & Black Diamond Fashion Ring in White Gold"	"Avianne & Co"	"R2480A "	"Jewelry & Watches > Fine Jewelry > Rings"	"  Handcrafted in 14k white gold, this sturdy band boasts both black and white round diamonds. The prong set white diamonds have H/I color and SI1 clarity. The wide shank allows for a long lasting fit.  "	609	"Yes"	1830	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8138/s/white-and-black-diamond-fashion-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2480aa.jpg"
"Solitaire Radiant Cut Amethyst Diamond Jewelry & Watches > Fine Jewelry > Rings in White Gold"	"Avianne & Co"	"R3225 (MR)"	"Jewelry & Watches > Fine Jewelry > Rings"	"  This large and exciting ring features an emerald shaped bezel set amethyst gemstone, glittering diamonds and onyx. The band is almost covered completely in black onyx and is accented by 72 round and 12 baguette prong set diamonds. The diamonds have H/I color and SI1 clarity.  "	429	"Yes"	1290	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8139/s/solitaire-radiant-cut-amethyst-diamond-gemstone-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//r/3/r3225a.jpg"
"Diamond and Enamel Gemstone Heart Ring in White Gold"	"Avianne & Co"	"R2947EN "	"Jewelry & Watches > Fine Jewelry > Rings"	"   Add just the right touch of color and sparkle with this 14k white gold diamond and colored enamel band. The band features red and blue heart designs of enamel that sit atop and are accented by round brilliant prong set diamonds. The diamonds have H/I color and SI3 clarity.   "	479	"Yes"	1440	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8140/s/diamond-and-enamel-gemstone-heart-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2947ena.jpg"
"Shamballa Style White Ball Bead Bracelet with Swarovski Crystals "	"Avianne & Co"	"BR126538"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	" Stand out with this one of a kind ball bead bracelet which measures to 8 inches in length. The piece features twelve white swarovski crystals which measure to 12 mm in diameter. The adjustable bracelet is detailed with two additional small onyx stones which are placed on opposite ends. "	499	"Yes"	1500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8141/s/onyx-ball-bead-bracelet-with-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/img_4115-a.jpg"
"Mother of Pearl and Diamond Jewelry & Watches > Fine Jewelry > Rings in White Gold"	"Avianne & Co"	"GR1506 "	"Jewelry & Watches > Fine Jewelry > Rings"	"    Lady luck will surely come your way when you wear this clover, diamond and spade mother of pearl and Jewelry & Watches > Fine Jewelry > Rings. The clover, spade and diamond shapes are inlaid with mother of pearl and are accented by 2/5 carats of round prong set diamonds. The diamonds have H/I color and SI2/I1 clarity.     "	479	"Yes"	1440	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8142/s/mother-of-pearl-and-diamond-gemstone-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//g/r/gr1506a.jpg"
"Pearl and Diamond Jewelry & Watches > Fine Jewelry > Rings in White Gold"	"Avianne & Co"	"R2011D "	"Jewelry & Watches > Fine Jewelry > Rings"	"  A beautiful 7.7mm pearl sits atop 1.36 carats of round pave set diamonds in this beautiful ring. Handcrafted in 14k white gold, the round brilliant pave set diamonds glitter with G/H color and SI1 clarity.  "	659	"Yes"	1980	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8143/s/pearl-and-diamond-gemstone-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2011da.jpg"
"White Gold Pearl and Diamond Jewelry & Watches > Fine Jewelry > Rings"	"Avianne & Co"	"R2673 "	"Jewelry & Watches > Fine Jewelry > Rings"	"    This stunning ring features a 7.9mm pearl which sits atop a glittering array of .70 carats of diamonds. The round brilliant diamonds are prong set in this 14k white gold band. The diamonds have G/H color and SI1 clarity.     "	489	"Yes"	1470	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8144/s/white-gold-pearl-and-diamond-gemstone-ring/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2673a.jpg"
"Pearl and Diamond Jewelry & Watches > Fine Jewelry > Rings in White Gold"	"Avianne & Co"	"R2022A "	"Jewelry & Watches > Fine Jewelry > Rings"	"  Handcrafted in 14k white gold, this beautiful ring features a 7.2mm white pearl and 1 1/3 carats of glittering diamonds. The diamonds are pave set and are round shaped. The diamonds have G/H color and SI1 clarity.  "	529	"Yes"	1590	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8145/s/pearl-and-diamond-gemstone-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2022aa.jpg"
"Black & White Jewelry & Watches > Fine Jewelry > Rings in White Gold"	"Avianne & Co"	"R2675 "	"Jewelry & Watches > Fine Jewelry > Rings"	"    This glittery ring is filled with round black and white diamonds to create a unique design. The black and white diamonds are pave set and compliment each other well. The white diamonds have H/I color and SI2/I1 clarity.     "	639	"Yes"	1920	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8146/s/black-and-white-diamond-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2675a.jpg"
"Champagne and White Diamond Fashion Ring in White Gold"	"Avianne & Co"	"R2270C "	"Jewelry & Watches > Fine Jewelry > Rings"	"  This glittery ring is filled with round champagne and white diamonds to create a unique design. The champagne and white diamonds are pave set and compliment each other well. The white diamonds have H/I color and SI2/I1 clarity.  "	579	"Yes"	1740	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8147/s/champagne-and-white-diamond-fashion-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2270ca.jpg"
"Diamond and Enamel Ring in White Gold"	"Avianne & Co"	"R2951 (MR)"	"Jewelry & Watches > Fine Jewelry > Rings"	"  This ring features beautiful pieces of red enamel and white round diamonds. The round brilliant diamonds are prong set and are accented by red heart shaped enamel. The diamonds have H/I color and SI2/I1 clarity.  "	429	"Yes"	1290	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/8148/s/iamond-and-enamel-ring-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2951a.jpg"
