Unique Merchant SKU	Product Name 	Product URL	Image URL	Current Price	Stock Availability	Condition	MPN/ISBN	UPC or EAN	Shipping Rate	Original Price	Coupon Code	Coupon Code Description	Brand / Manufacturer	Product Description 	Product Type	Category	Category ID
E4189D	14K White Gold Womens Diamond Wedding Band 0.51 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1011/s/14k-white-gold-womens-diamond-wedding-band-0-51-ctw/	http://www.avianneandco.com/store/media/catalog/product//e/4/e4189d-1_1.jpg	934	Yes	New				2802			Avianne & Co	This elegant womens wedding band is crafted in 14K white gold. The small round cut diamonds are half way pave set around the band. This feminine womens wedding band is an ideal gift for that special someone.			276
S8834	14K White Gold Womens Diamond Ring 0.47 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1012/s/14k-white-gold-womens-diamond-ring-0-47-ctw/	http://www.avianneandco.com/store/media/catalog/product//s/8/s8834-1.jpg	800	Yes	New				2400			Avianne & Co	This elegant womens diamond ring features three brilliant marquise cut diamonds in the center. The elegant design is outlined with small round cut diamonds which are held by a pave setting. This exquisite womens diamond ring is an ideal ring for an every day wear.			276
R1509C	14K White Gold Womens Diamond Ring 0.53 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1013/s/14k-white-gold-womens-diamond-ring-0-53-ctw/	http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_1308_1.JPG	884	Yes	New				2652			Avianne & Co	This unique womens diamond ring features two rings in one. The center showcases two rows of channel set round cut diamonds. This 14K white gold band is an ideal diamond ring for a special wear.			276
SR16905	14K White Gold Womens Diamond Wedding Band 1.40 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1014/s/14k-white-gold-womens-diamond-wedding-band-1-40-ctw/	http://www.avianneandco.com/store/media/catalog/product//s/r/sr16905-1_1.jpg	1167	Yes	New				3501			Avianne & Co	This modern womens diamond wedding band is crafted in 14K white gold. The band is beautifully prong set with small round cut diamonds. Seventeen round cut diamonds are prong and channel set in the center of the ring. This feminine womens wedding band is an ideal gift for that special someone.			276
R9265	14K White Gold Womens Diamond Ring 0.40 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1017/s/14k-white-gold-womens-diamond-ring-0-40-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r9265-1_1.jpg	925	Yes	New				2775			Avianne & Co	This featured womens diamond ring is crafted in highly gleaming 14K white gold. The center is bezel set with one princess cut diamond and small pave set round cut diamonds surrounding it. Two baguette cut diamonds are channel set on the opposite side of the square center piece. This feminine womens diamond ring is an ideal diamond accessory for an every day wear.			276
R3667A	18K White Gold Womens Diamond Ring 0.75 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1019/s/18k-white-gold-womens-diamond-ring-0-75-ctw/	http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_1187_1.JPG	1022	Yes	New				3066			Avianne & Co	This unique womens diamond ring is crafted in brilliantly polished 18K white gold. The hexagon shaped center piece is outlined with six baguette cut diamonds and six small prong set round cut diamonds. The center features a seven cluster stone design with seven small round cut diamonds. The band is also channel set with three baguette cut diamonds on both sides. This finely detailed diamond ring is an ideal diamond accessory for an every day wear.			276
R05643	18K White Gold Womens Diamond Ring 0.73 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1020/s/18k-white-gold-womens-diamond-ring-0-73-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/0/r05643-1.jpg	1630	Yes	New				4890			Avianne & Co	This feminine womens diamond ring is crafted in highly polished 18K white gold. The center features five round cut diamonds held by a prong setting. The band is outlined with brilliant small prong set round cut diamonds. This elegant womens diamond ring is an ideal diamond accessory for an every day wear.			276
S16980A	14K White Gold Womens Diamond Flower Ring 0.60 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1021/s/14k-white-gold-womens-diamond-flower-ring-0-60-ctw/	http://www.avianneandco.com/store/media/catalog/product//s/1/s16980a-1.jpg	834	Yes	New				2502			Avianne & Co	This elegant womens diamond ring features two flowers which are pave set with brilliant round cut diamonds. The center of the band is prong set with small round cut diamonds. This lovely diamond flower ring is an ideal diamond accessory for an every day wear.			276
R168	18K White Gold Womens Diamond Ring 0.91 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1031/s/18k-white-gold-womens-diamond-ring-0-91-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/1/r168a-1.jpg	1584	Yes	New				4752			Avianne & Co	This extremely unique womens diamond ring is crafted in highly polished 18K White Gold. The round center piece is pave set with small round cut diamonds. The beautifully designed band is also pave set with small round cut diamonds. This is an ideal every day diamond ring which showcases beauty and fashion.			276
R5851B	14K White Gold Womens Diamond Ring 1.36 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1032/s/14k-white-gold-womens-diamond-ring-1-36-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/5/r5851b-1.jpg	1100	Yes	New				3300			Avianne & Co	This fashionable womens diamond ring is crafted in 14K white gold. The unique center piece is prong set with brilliant round cut diamonds. Showcase your style with this one of a kind womens diamond ring. 			276
R5855	14K White Gold Womens Diamond Ring 0.98 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/1033/s/14k-white-gold-womens-diamond-ring-0-98-ctw/	http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_0119.JPG	750	Yes	New				2250			Avianne & Co	This womens diamond ring features uniquely designed center piece which is prong set with brilliant round cut diamonds. This 14K white gold band weighs approximately 6.3 grams. This finely detailed womens diamond ring carries a total of 0.98 carat diamonds. 			276
R01458	18K White Gold Womens Diamond Ring 0.17 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1035/s/18k-white-gold-womens-diamond-ring-0-17-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/0/r01458-1_1.jpg	834	Yes	New				2502			Avianne & Co	This unique womens diamond ring features two rows in the center which are prong set with brilliant small round cut diamonds. The band is crafted in highly polished 18K white gold and weighs approximately 7.8 grams. 			276
R5860	14K White Gold Womens Diamond Ring 0.82 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1036/s/14k-white-gold-womens-diamond-ring-0-82-ctw/	http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_0156.JPG	667	Yes	New				2001			Avianne & Co	This unique womens diamond ring is crafted in highly polished 14K White Gold. The center piece is prong set with small round cut diamonds. This is an ideal diamond cocktail ring which gleams with originality and beauty. 			276
R8950	14K White Gold Womens Diamond Pearl Ring 0.28 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1131/s/14k-white-gold-womens-diamond-pearl-ring-0-28-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/8/r8950-1_1.jpg	1000	Yes	New				3000			Avianne & Co	This exquisite womens diamond pearl ring is crafted in lustrous 14K White Gold. The center features one large pearl held by pave set round cut diamonds. This elegant diamond ring is an ideal accessory for a special night out.			276
R29367	14K Rose Gold Womens Diamond Pearl Ring 0.47 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1132/s/14k-rose-gold-womens-diamond-pearl-ring-0-47-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/2/r29367-1_1.jpg	750	Yes	New				2250			Avianne & Co	This alluring womens diamond ring features three colored pearls held by prong set round cut diamonds. The band is crafted in lustrous 14K Rose Gold. This is an ideal cocktail diamond pearl ring which guarantees an onlookers attention.			276
R5485	14K White Gold Womens Diamond Ring 0.23 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1192/s/14k-white-gold-womens-diamond-ring-0-23-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/5/r5485-1.jpg	750	Yes	New				2250			Avianne & Co	"This unique womens diamond ring is crafted in 14K White Gold. The square center piece is pave set with twelve round cut diamonds and attached to a wide band. This diamond ring gleams with modernity and sophistication. Note: For matching earrings, please look at our related product section on the right hand side. "			276
R3276	18K White Gold Womens Diamond Ring 1.07 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1198/s/18k-white-gold-womens-diamond-ring-1-07-ctw/	http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_1559.JPG	950	Yes	New				2850			Avianne & Co	This unique womens diamond ring is crafted in lustrous 18K White Gold. The zebra stripe design is features with black onyx stone and pave set round cut diamonds. This exquisite diamond ring imparts a highly sophisticated and exquisite appearance. Note: Matching earrings may be found in our related products section on the right corner. 			276
RLD106	14K Yellow Gold Womens Diamond Tanzanite Ring 0.93 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1219/s/14k-yellow-gold-womens-diamond-tanzanite-ring-0-18-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/l/rld106-1_1.jpg	717	Yes	New				2151			Avianne & Co	This exquisite womens diamond tanzanite ring is crafted in highly polished 14K Yellow Gold. It exhibits beautiful design which is bezel set with four round cut diamonds held by four stems crafted in white and yellow gold. The center focuses on one purple-blue tanzanite held by a channel setting. This modern in appearance womens diamond gemstone ring weighs approximately 8.5 grams. 			276
R01466	18K White Gold Womens Diamond Ring 0.63 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1220/s/18k-white-gold-womens-diamond-ring-0-63-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/0/r01466-1_1.jpg	884	Yes	New				2652			Avianne & Co	This womens diamond fashion ring is crafted in highly polished 18K White Gold. The rectangle center piece is pave set with numerous small round cut diamonds and measures 3/4 Inches in length and 7/16 Inches in width. This fashion womens diamond ring weighs approximately 7.5 grams. 			276
R523	14K Two Tone Womens Diamond Wedding Band 0.45 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1221/s/14k-two-tone-womens-diamond-wedding-band-0-45-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/5/r523-1.jpg	459	Yes	New				1377			Avianne & Co	This simple yet elegant womens diamond wedding band is crafted in both 14K yellow and white gold. The center features small baguette cut diamonds channel set on a yellow gold frame. This elegant wedding band is an ideal gift at a very affordable price. 			276
R-530	14K Yellow Gold Womens Diamond Ruby Ring 0.90 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1223/s/14k-yellow-gold-womens-diamond-gemstone-ring-0-15-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/-/r-530-1.jpg	300	Yes	New				900			Avianne & Co	This womens fashion diamond ruby ring is crafted in highly polished 14K Yellow Gold. The regal center piece features two small round cut diamonds and one large ruby gemstone which are prong set on a 14K White Gold frame. This uniquely designed fashion diamond ring gleams with beauty and style.			276
R432	14K Yellow Gold Womens Diamond Onyx Ring 0.71 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1224/s/14k-yellow-gold-womens-diamond-onyx-ring-0-71-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/4/r432-1_1.jpg	1250	Yes	New				3750			Avianne & Co	This exquisite womens diamond onyx ring is crafted in highly polished 14K Yellow Gold. The center features a heart shape black onyx stone which is surrounded with brilliant small round cut diamonds. This center piece is attached to the band and freely twists and turns with every movement. This uniquely designed diamond ring is an ideal gift for the one who appreciates modernity and fashion.			276
R6053	14K White Gold Womens Diamond Ring 0.22 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1225/s/14k-white-gold-womens-diamond-ring-0-22-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/6/r6053-1_2.jpg	250	Yes	New				750			Avianne & Co	 This lovely womens diamond ring is crafted in 14K White Gold. The simple and elegant design is prong set with small round cut diamonds. This charming diamond ring is an ideal fashion accessory for an every day wear. 			276
R19638	18K White Gold Womens Diamond Ring 1.28 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1226/s/18k-white-gold-womens-diamond-ring-1-28-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/1/r19638-1_1.jpg	1250	Yes	New				3750			Avianne & Co	This exquisite womens diamond ring is crafted in brilliant 18K White Gold. The center piece is divided into three sections with three round cut diamonds and one princess cut diamond prong set on each section. Twelve diamonds total to 1.28 carats. This alluring womens ring is an ideal addition to your diamond collection			276
R-2964	18K White Gold Womens Diamond Sapphire Ring 4.56 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1227/s/18k-white-gold-womens-diamond-sapphire-ring-0-27-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/-/r-2964-1.jpg	659	Yes	New				1977			Avianne & Co	This simple yet elegant womens diamond sapphire  ring is crafted in highly polished 14K White Gold The center features one oval shape green sapphire which total to 4.29 carats. The sides of the band are pave set half way with small round cut diamonds. This  womens diamond gemstone  ring is an ideal addition to your diamond collection.			276
R22962	18K Yellow Gold Womens Diamond Ring 0.38 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1228/s/18k-yellow-gold-womens-diamond-ring-0-38-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/2/r22962-1.jpg	817	Yes	New				2451			Avianne & Co	This modern womens diamond ring is crafted in highly polished 18K Yellow Gold. The square center piece is crafted in white gold and features three bezel set princess cut diamonds. This uniquely designed fashion womens diamond  ring is an ideal addition to your diamond collection.			276
R00012	14K White Gold Womens Diamond Ring 1.00 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1229/s/14k-white-gold-womens-diamond-ring-1-00-ctw/	http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_2112.JPG	1417	Yes	New				4251			Avianne & Co	This womens diamond ring is crafted in highly polished 14K White Gold. The uniquely designed center piece features small round cut diamonds held by pave setting. This modern womens diamond ring is an ideal addition to your diamond collection.			276
R436	14K Yellow Gold Womens Diamond Amethyst Ring 1.75 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1230/s/14k-yellow-gold-womens-diamond-aquamarine-ring-0-50-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/4/r436-1_1_1.jpg	667	Yes	New				2001			Avianne & Co	This exquisite womens diamond amethyst ring is crafted in lustrous 14K Yellow Gold. The center is prong set with one brilliant purple pear shape amethyst gemstone which totals to 1.25 carats. The stone is surrounded with prong set small round cut diamonds which total to 0.50 carats. This astonishing gemstone ring is an ideal diamond accessory for a special night out.			276
R-907	14K Yellow Gold Womens Diamond Ring 1.39 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1232/s/14k-yellow-gold-womens-diamond-ring-1-39-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/-/r-907-1_2.jpg	1084	Yes	New				3252			Avianne & Co	This brilliant womens diamond ring features channel set baguette cut diamonds and prong set round cut diamonds in the center. Crafted in lustrous 14K Yellow Gold this is an ideal addition to your diamond collection.			276
R01383	18K White Gold Womens Diamond Tanzanite Ring 1.66 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1233/s/18k-white-gold-womens-diamond-tanzanite-ring-0-30-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/0/r01383-1_1.jpg	1000	Yes	New				3000			Avianne & Co	This alluring diamond tanzanite ring is crafted in highly polished 18K White Gold. The center is bezel set with an oval shape tanzanite gemstone which total to 1.36 carats. The band is also highlighted with small channel set round cut diamonds. These diamond total to 0.30 carats. The total weight of this womens diamond gemstone ring is approximately 6.2 grams. 			276
