TemplateType=Jewelry,Version=1.4,This row for Amazon.com use only. Do not modify or delete.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JEWELRY SPECIFIC FIELDS,,,,,,,,,,,,,,,,,,,NECKLACE,,RINGS,,,,EARRINGS,ESTATE,CERTIFICATE INFO,,,,,,,,,,,,,,,,,,STONEINFO1,,,,,,,,,,,,,,,,,,,,,STONE INFO 2,,,,,,,,,,,,,,,,,,,,,STONE INFO 3,,,,,,,,,,,,,,,,,,,,,PEARL INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,ProductName,Manufacturer,MfrModelNumber,ProductType,Parentage,ItemPrice,Quantity,ItemType,Brand,MainImageURL,Currency,StandardProductID,ProductIDType,BulletPoint1,BulletPoint2,BulletPoint3,BulletPoint4,BulletPoint5,Description,TargetAudience1,TargetAudience2,TargetAudience3,Designer,CountryOfOrigin,LaunchDate,MerchantCatalogNumber,Prop65,CPSIAWarning1,CPSIAWarning2,CPSIAWarning3,CPSIAWarning4,CPSIAWarningDescription,UsedFor1,UsedFor2,UsedFor3,UsedFor4,UsedFor5,OtherItemAttribute1,OtherItemAttribute2,OtherItemAttribute3,OtherItemAttribute4,OtherItemAttribute5,SubjectContent1,SubjectContent2,SubjectContent3,SubjectContent4,SubjectContent5,SearchTerms1,SearchTerms2,SearchTerms3,SearchTerms4,SearchTerms5,ParentSKU,RelationshipType,VariationTheme,SwatchImageURL,OtherImageURL1,OtherImageURL2,OtherImageURL3,OtherImageURL4,OtherImageURL5,OtherImageURL6,OtherImageURL7,OtherImageURL8,ShippingWeight,ShippingWeightUnitOfMeasure,ProductTaxCode,DimensionUnitOfMeasure,Diameter,Height,Width,Length,TotalMetalWeight,MetalWeightUnitOfMeasure,TotalDiamondWeight,TotalDiamondWeightUnitOfMeasure,TotalGemWeight,TotalGemWeightUnitOfMeasure,Material1,Material2,Material3,Material4,MetalType,MetalStamp,SettingType,NumberOfStones,ClaspType,ChainType,RingSize,ReSizable,SizingLowerRange,SizingUpperRange,BackFinding,EstatePeriod,CertificateNumber1,CertificateNumber2,CertificateNumber3,CertificateNumber4,CertificateNumber5,CertificateNumber6,CertificateNumber7,CertificateNumber8,CertificateNumber9,CertificateType1,CertificateType2,CertificateType3,CertificateType4,CertificateType5,CertificateType6,CertificateType7,CertificateType8,CertificateType9,GemType1,StoneCut1,StoneColor1,StoneClarity1,StoneShape1,StoneCreationMethod1,StoneTreatmentMethod1,StoneDimensionUnitOfMeasure1,StoneHeight1,StoneLength1,StoneWidth1,StoneWeight1,LabCreated1,Inscription1,StoneDepthPercentage1,StoneTablePercentage1,StoneSymmetry1,StonePolish1,StoneGirdle1,StoneCulet1,StoneFluorescence1,GemType2,StoneCut2,StoneColor2,StoneClarity2,StoneShape2,StoneCreationMethod2,StoneTreatmentMethod2,StoneDimensionUnitOfMeasure2,StoneHeight2,StoneLength2,StoneWidth2,StoneWeight2,LabCreated2,Inscription2,StoneDepthPercentage2,StoneTablePercentage2,StoneSymmetry2,StonePolish2,StoneGirdle2,StoneCulet2,StoneFluorescence2,GemType3,StoneCut3,StoneColor3,StoneClarity3,StoneShape3,StoneCreationMethod3,StoneTreatmentMethod3,StoneDimensionUnitOfMeasure3,StoneHeight3,StoneLength3,StoneWidth3,StoneWeight3,LabCreated3,Inscription3,StoneDepthPercentage3,StoneTablePercentage3,StoneSymmetry3,StonePolish3,StoneGirdle3,StoneCulet3,StoneFluorescence3,PearlType,Color,StyleName,PearlMinimumColor,PearlLustre,PearlShape,PearlUniformity,PearlSurfaceMarkingsAndBlemishes,NacreThickness,PearlStringingMethod,SizePerPearl,NumberOfPearls,MSRP,SalesPrice,FulfillmentCenterID,SaleStartDate,SaleEndDate,ReleaseDate,ItemPackageQuantity,leadtime-to-ship,RestockDate,MaxAggregateShipQuantity,IsGiftMessageAvailable,IsGiftWrapAvailable,IsDiscontinuedByManufacturer,RegisteredParameter,PlatinumKeywords1,PlatinumKeywords2,PlatinumKeywords3,PlatinumKeywords4,PlatinumKeywords5,UpdateDelete
RLD201C,14K White Gold Three Stone Topaz Engagement Ring 4.77 Ctw,Avianne & Co,RLD201C,FineRing,child,836,1,engagement-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/l/rld201c-1_1.jpeg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This large three stone womens engagement ring is handcrafted in 14K white gold. The center is set with three large emerald cut topaz stones which total to 4.77 carats. The frame measures to 3/8 inches in width and weighs approximately 6.5 grams. This glamorous engagement ring is an ideal gift for that special someone.,,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,14K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/l/rld201c-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/l/rld201c-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/l/rld201c-1_1.jpeg,,,,,,,,,mm,,,10,,,Grams,,CARATS,,CARATS,,,,,White-gold,14K,,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
RLD201B,18K Yellow Gold Three Stone Topaz Engagement Ring 5.66 Ctw,Avianne & Co,RLD201B,FineRing,child,1186,1,engagement-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/l/rld201b-1_1.jpeg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This large womens three stone engagement ring is handcrafted in 18K yellow gold. The center is set with three large emerald cut blue topaz stones which total to 5.66 carats. The frame measures to 3/8 inches in width and weighs approximately 9 grams. This exquisite engagement ring is an ideal gift for that special day.,,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,18K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/l/rld201b-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/l/rld201b-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/l/rld201b-1_1.jpeg,,,,,,,,,mm,,,10,,,Grams,,CARATS,,CARATS,,,,,Yellow-gold,18K,,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
R245,14K Yellow Gold Womens Diamond Sapphire Ring 1.50 Ctw,Avianne & Co,R245,FineRing,child,1974,1,right-hand-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r245-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant womens sapphire ring is handcrafted in lustrous 14K yellow gold. The center is set with one oval shape sapphire stone which totals to 1.00 carats. The stone is surrounded with small round cut diamonds which total to 0.50 carats. The frame measures to 1/2 inches in width and weighs approximately 3 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r245-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r245-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r245-1_1.jpg,,,,,,,,,mm,,,12,,,Grams,0.5,CARATS,1,CARATS,,,,,Yellow-gold,14K,Prong ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,Sapphire,,G - H,SI1 - SI2,Round ,natural,Not-treated,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
R1435,14K Yellow Gold Womens Diamond Sapphire Ring 1.05 Ctw,Avianne & Co,R1435,FineRing,child,749,1,right-hand-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r1435-1_2.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This womens diamond ring is handcrafted in 14K yellow gold. The center is set with one oval shaped blue-sapphire which totals to 0.75 carats. The stone is surrounded with small round cut diamonds which total to 0.30 carats.The frame measures to 1/2 inches in width and weighs approximately 7 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r1435-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r1435-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r1435-1_2.jpg,,,,,,,,,mm,,,13,,,Grams,0.3,CARATS,0.75,CARATS,,,,,Yellow-gold,14K,Pave ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,sapphire,,G - H,SI1 - SI2,Round ,natural,Not-treated,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
R3373B,14K White Gold Womens Diamond Wedding Band 0.59 Ctw,Avianne & Co,R3373B,FineRing,child,599,2,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/3/r3373b-1_1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant womens diamond wedding band is handcrafted in lustrous 14K white gold. The center is set with brilliant baguette cut diamonds which total to 0.59 carats. The frame measures to 3/16 inches in width and weighs approximately 3.7 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/3/r3373b-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/3/r3373b-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/3/r3373b-1_1_1.jpg,,,,,,,,,mm,,,4,,,Grams,0.59,CARATS,,CARATS,,,,,White-gold,14K,Channel ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,G - H,SI1 - SI2,Baguette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
R8894,14K Rose Gold Womens Diamond Wedding Band 0.50 Ctw,Avianne & Co,R8894,FineRing,child,661,1,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/8/r8894-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This one of a kind womens diamond wedding band is handcrafted in lustrous 14K rose gold. Small round cut diamonds are placed half way around the band and total to 0.50 carats. The frame measures to 1/8 inches in width and weighs approximately 3.1 grams. This gleaming womens diamond wedding band is an ideal gift for that special day.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Rose,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/8/r8894-1_1.jpg,,,,,,,,,,,mm,,,3.3,,,Grams,0.5,CARATS,,CARATS,,,,,rose-gold,14K,Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,I,SI2 - SI3,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
R25167,14K Yellow Gold Mens Diamond Pinky Ring 1.00 Ctw,Avianne & Co,R25167,FineRing,child,2188,1,right-hand-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r25167-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant mens diamond pinky ring is handcrafted in lustrous 14K yellow gold. The center is set with five brilliant round cut diamonds which are G in color and VS/SI in clarity. The frame measures to 1/2 inches in width and weighs approximately 10.5 grams. This one of a kind mens diamond pinky ring is an ideal accessory for an every day casual wear.,,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25167-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25167-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25167-1_1.jpg,,,,,,,,,mm,,,2,,,Grams,1,CARATS,,CARATS,,,,,Yellow-gold,14K,Cluster ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,G - H,SI1 - VS2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
R25163,10K Yellow Gold Womens Diamond Ring 0.25 Ctw,Avianne & Co,R25163,FineRing,child,449,100,right-hand-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r25163-1_2.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"This elegant womens diamond ring is handcrafted in 10K yellow gold. The frame is detailed with small round cut diamonds which total to 0.25 carats. Weighing approximately 3 grams, this lovely w omens diamond ring is an ideal accessory for an every day casual wear.",,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,10K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25163-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25163-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25163-1_2.jpg,,,,,,,,,mm,,,,,,Grams,0.25,CARATS,,CARATS,,,,,Yellow-gold,10K,Channel and Cluster ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,G - H,SI1,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,TRUE,,,,,,,,
R25169,Platinum Diamond Bridal Ring Set 1.00 Ctw,Avianne & Co,R25169,FineRing,child,3924,1,wedding-ring-sets,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r25169-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"This elegant womens bridal ring set is handcrafted in lustrous Platinum. The engagement ring setting is set with brilliant round cut diamonds and features a prong which measures to 1/4 inches in width. The wedding band measures to 1/8 inches in width and features additional brilliant round cut diamonds. Weighing approximately 12.5 grams, this bridal ring set is an ideal gift for both occasions.",,,,Avianne & Co,US,,,,,,,,,,,,,,,,,,,,,,,,Platinum,,Diamond,,Bridal,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25169-6.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25169-5.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25169-2.jpg,,,,,,,,,mm,,,,,,Grams,1,CARATS,,CARATS,,,,,Platinum,plat-950,Channel ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,F - G,VS1,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
R25164,14K Yellow Gold Mens Diamond Wedding Band 0.07 Ctw,Avianne & Co,R25164,FineRing,child,774,1,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r25164-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant mens diamond wedding band is handcrafted in 14K yellow gold. The center is set with one small round cut diamond which totals to 0.07 carats. The band measures to 3/16 inches in width and weighs approximately 5.2 grams. This simple mens diamond wedding band is an ideal accessory for that special occasion.,,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25164-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25164-1_1.jpg,,,,,,,,,,mm,,,16,,,Grams,0.07,CARATS,,CARATS,,,,,Yellow-gold,14K,Prong,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,G,VS2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
R54367,14K Yellow Gold Womens Diamond Ring 0.50 Ctw,Avianne & Co,R54367,FineRing,child,635,100,right-hand-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/5/r54367-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This lovely womens diamond ring is handcrafted in lustrous 14K yellow gold. The center is detailed with small baguette and round cut diamonds which total to 0.50 carats. The frame measures to 1/4 inches in width and weighs approximately 3.5 grams. This simple womens diamond ring is an ideal accessory for an every day casual wear.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/5/r54367-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/5/r54367-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/5/r54367-1_1.jpg,,,,,,,,,mm,,,4,,,Grams,0.5,CARATS,,CARATS,,,,,Yellow-gold,14K,Channel ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Baguette - Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,TRUE,,,,,,,,
R25183,18K White Gold Diamond Engagement Ring Setting 2.79 Ctw,Avianne & Co,R25183,FineRing,child,5211,1,engagement-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r25183-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"This glamorous diamond engagement ring setting is handcrafted in lustrous 18K white gold. The band is outlined with brilliant round cut diamonds which are F/G in color and VS in clarity. The frame measures to 5/8 inches in width and the prong measures to 3/8 inches in width. Weighing approximately 7.5 grams, this exquisite diamond engagement ring setting is an ideal base for a five carat brilliant diamond.",,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,18K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25183-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25183-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25183-1_1.jpg,,,,,,,,,mm,,,16,,,Grams,2.79,CARATS,,CARATS,,,,,White-gold,18K,Pave ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,F - G,VS1,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
R25177,14K White Gold Diamond Bridal Ring Set 1.31 Ctw,Avianne & Co,R25177,FineRing,child,2611,100,wedding-ring-sets,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r25177-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"This elegant bridal ring set is handcrafted in lustrous 14K white gold. The center of an engagement ring is prong set with one princess cut diamond which totals to 0.56 carats. The center stone is H/I in color and VS2 in clarity. The matching diamond wedding band is also set with small round cut diamond and measures to 1/8 inches in width. Weighing approximately 6.9 grams, this elegant bridal ring set is an ideal accessory for both occasions.",,,,Avianne & Co,US,,,,,,,,,,,,,,,,,,,,,,,,14K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25177-5.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25177-6.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25177-4.jpg,,,,,,,,,mm,,,,,,Grams,1.31,CARATS,,CARATS,,,,,White-gold,14K,Pave and Prong ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,G - H - I,VS2,Princess - Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,TRUE,,,,,,,,
R25174,14K White Gold Womens Diamond Wedding Band 1.73 Ctw,Avianne & Co,R25174,FineRing,child,4161,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r25174-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This glamorous womens diamond wedding band is handcrafted in lustrous 14K white gold. The center is set with brilliant round cut diamonds which are G in color and VS/SI in clarity. The frame measures to 3/16 inches in width and weighs approximately 8.1 grams. This exquisite womens diamond wedding band is an ideal gift for that special someone.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25174-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25174-4.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25174-2.jpg,,,,,,,,,mm,,,5,,,Grams,1.73,CARATS,,CARATS,,,,,White-gold,14K,Prong ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,G,SI1 - VS2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,TRUE,,,,,,,,
R25176,18K White Gold Diamond Engagement Ring Setting 0.79 Ctw,Avianne & Co,R25176,FineRing,child,1974,1,engagement-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r25176-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"This large diamond engagement ring setting is handcrafted in lustrous 18K white gold. The band is outlined with brilliant small round cut diamonds which are F/G in color and VS in clarity. The frame measures to 1/2 inches in width and the prong measures to 3/8 inches in width. Weighing approximately 5.5 grams, this one of a kind engagement ring setting is an ideal base for a five carat brilliant diamond.",,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,18K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25176-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25176-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25176-1_1.jpg,,,,,,,,,mm,,,13,,,Grams,0.79,CARATS,,CARATS,,,,,White-gold,18K,Pave ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,F - G,VS2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
R25180,14K Yellow Gold Womens Opal Onyx Ring 0.75 Ctw,Avianne & Co,R25180,FineRing,child,1536,1,right-hand-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r25180-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"This uniquely designed womens ring is handcrafted in lustrous 14K yellow gold. The center is set with one oval shaped opal stone which totals to 0.75 carats. The background is set with one large onyx stone which measures 16X13 mm. Gleaming in absolute perfection, this womens ring weighs approximately 11.3 grams.",,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25180-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25180-4.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r25180-3.jpg,,,,,,,,,mm,,,23,,,Grams,,CARATS,,CARATS,,,,,Yellow-gold,14K,,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
